ball_x,ball_y,ball_vx,ball_vy,paddle_y
42,132,-4,4,255
38,136,-4,4,255
34,140,-4,4,255
30,144,-4,4,255
26,148,-4,4,255
22,152,-4,4,255
26,156,4,4,255
30,160,4,4,255
34,164,4,4,255
38,168,4,4,255
42,172,4,4,255
46,176,4,4,255
50,180,4,4,255
54,184,4,4,255
58,188,4,4,255
62,192,4,4,255
66,196,4,4,255
70,200,4,4,255
74,204,4,4,255
78,208,4,4,255
82,212,4,4,255
86,216,4,4,255
90,220,4,4,255
94,224,4,4,255
98,228,4,4,255
102,232,4,4,255
106,236,4,4,255
110,240,4,4,255
114,244,4,4,255
118,248,4,4,255
122,252,4,4,255
126,256,4,4,255
130,260,4,4,255
134,264,4,4,255
138,268,4,4,255
142,272,4,4,255
146,276,4,4,255
150,280,4,4,255
154,284,4,4,255
158,288,4,4,255
162,292,4,4,255
166,296,4,4,255
170,300,4,4,255
174,304,4,4,255
178,308,4,4,255
182,312,4,4,255
186,316,4,4,255
190,320,4,4,255
194,324,4,4,255
198,328,4,4,255
202,332,4,4,255
206,336,4,4,255
210,340,4,4,255
214,344,4,4,255
218,348,4,4,255
222,352,4,4,255
226,356,4,4,255
230,360,4,4,255
234,364,4,4,255
238,368,4,4,256
242,372,4,4,257
246,376,4,4,258
250,380,4,4,258
254,384,4,4,259
258,388,4,4,262
262,392,4,4,264
266,396,4,4,266
270,400,4,4,268
274,404,4,4,269
278,408,4,4,270
282,412,4,4,270
286,416,4,4,272
290,420,4,4,273
294,424,4,4,273
298,428,4,4,274
302,432,4,4,274
306,436,4,4,274
310,440,4,4,274
314,444,4,4,274
318,448,4,4,275
322,452,4,4,276
326,456,4,4,276
330,460,4,4,276
334,464,4,4,276
338,468,4,4,276
342,472,4,4,276
346,476,4,4,276
350,480,4,4,276
354,484,4,4,276
358,488,4,4,276
362,492,4,4,276
366,496,4,4,276
370,500,4,4,276
374,504,4,4,276
378,508,4,4,276
382,512,4,4,276
386,516,4,4,276
390,520,4,4,277
394,524,4,4,277
398,528,4,4,277
402,532,4,4,277
406,536,4,4,278
410,540,4,4,279
414,544,4,4,279
418,548,4,4,279
422,552,4,4,280
426,556,4,4,280
430,560,4,4,280
434,564,4,4,280
438,568,4,4,280
442,572,4,4,280
446,576,4,4,280
450,580,4,4,280
454,576,4,-4,280
458,572,4,-4,280
462,568,4,-4,280
466,564,4,-4,280
470,560,4,-4,280
474,556,4,-4,280
478,552,4,-4,280
482,548,4,-4,280
486,544,4,-4,280
490,540,4,-4,280
494,536,4,-4,280
498,532,4,-4,280
502,528,4,-4,280
506,524,4,-4,280
510,520,4,-4,280
514,516,4,-4,280
518,512,4,-4,280
522,508,4,-4,280
526,504,4,-4,280
530,500,4,-4,280
534,496,4,-4,280
538,492,4,-4,280
542,488,4,-4,280
546,484,4,-4,280
550,480,4,-4,280
554,476,4,-4,280
558,472,4,-4,280
562,468,4,-4,280
566,464,4,-4,279
570,460,4,-4,279
574,456,4,-4,279
578,452,4,-4,279
582,448,4,-4,279
586,444,4,-4,279
590,440,4,-4,279
594,436,4,-4,279
598,432,4,-4,279
602,428,4,-4,279
606,424,4,-4,279
610,420,4,-4,279
614,416,4,-4,279
618,412,4,-4,279
622,408,4,-4,279
626,404,4,-4,279
630,400,4,-4,278
634,396,4,-4,278
638,392,4,-4,278
642,388,4,-4,275
646,384,4,-4,272
650,380,4,-4,271
654,376,4,-4,270
658,372,4,-4,269
662,368,4,-4,268
666,364,4,-4,268
670,360,4,-4,267
674,356,4,-4,267
678,352,4,-4,265
682,348,4,-4,265
686,344,4,-4,264
690,340,4,-4,263
694,336,4,-4,262
698,332,4,-4,261
702,328,4,-4,261
706,324,4,-4,261
710,320,4,-4,260
714,316,4,-4,260
718,312,4,-4,260
722,308,4,-4,259
726,304,4,-4,259
730,300,4,-4,259
734,296,4,-4,257
738,292,4,-4,257
742,288,4,-4,257
746,284,4,-4,256
750,280,4,-4,254
754,276,4,-4,254
758,272,4,-4,252
762,268,4,-4,250
766,264,4,-4,248
770,260,4,-4,246
770,260,-4,-4,244
766,256,-4,-4,244
762,252,-4,-4,242
758,248,-4,-4,240
754,244,-4,-4,239
750,240,-4,-4,239
746,236,-4,-4,238
742,232,-4,-4,238
738,228,-4,-4,237
734,224,-4,-4,236
730,220,-4,-4,236
726,216,-4,-4,236
722,212,-4,-4,236
718,208,-4,-4,236
714,204,-4,-4,236
710,200,-4,-4,236
706,196,-4,-4,236
702,192,-4,-4,236
698,188,-4,-4,236
694,184,-4,-4,236
690,180,-4,-4,236
686,176,-4,-4,236
682,172,-4,-4,236
678,168,-4,-4,236
674,164,-4,-4,236
670,160,-4,-4,236
666,156,-4,-4,236
662,152,-4,-4,236
658,148,-4,-4,236
654,144,-4,-4,236
650,140,-4,-4,236
646,136,-4,-4,236
642,132,-4,-4,236
638,128,-4,-4,236
634,124,-4,-4,236
630,120,-4,-4,236
626,116,-4,-4,236
622,112,-4,-4,236
618,108,-4,-4,236
614,104,-4,-4,236
610,100,-4,-4,236
606,96,-4,-4,236
602,92,-4,-4,236
598,88,-4,-4,236
594,84,-4,-4,236
590,80,-4,-4,236
586,76,-4,-4,236
582,72,-4,-4,236
578,68,-4,-4,236
574,64,-4,-4,236
570,60,-4,-4,236
566,56,-4,-4,236
562,52,-4,-4,236
558,48,-4,-4,236
554,44,-4,-4,236
550,40,-4,-4,236
546,36,-4,-4,236
542,32,-4,-4,236
538,28,-4,-4,236
534,24,-4,-4,236
530,20,-4,-4,236
526,24,-4,4,236
522,28,-4,4,236
518,32,-4,4,236
514,36,-4,4,236
510,40,-4,4,236
506,44,-4,4,236
502,48,-4,4,236
498,52,-4,4,236
494,56,-4,4,236
490,60,-4,4,236
486,64,-4,4,236
482,68,-4,4,236
478,72,-4,4,236
474,76,-4,4,236
470,80,-4,4,236
466,84,-4,4,236
462,88,-4,4,236
458,92,-4,4,236
454,96,-4,4,236
450,100,-4,4,236
446,104,-4,4,236
442,108,-4,4,236
438,112,-4,4,236
434,116,-4,4,236
430,120,-4,4,236
426,124,-4,4,236
422,128,-4,4,236
418,132,-4,4,236
414,136,-4,4,236
410,140,-4,4,236
406,144,-4,4,236
402,148,-4,4,236
398,152,-4,4,236
394,156,-4,4,236
390,160,-4,4,236
386,164,-4,4,236
382,168,-4,4,236
378,172,-4,4,236
374,176,-4,4,236
370,180,-4,4,236
366,184,-4,4,236
362,188,-4,4,236
358,192,-4,4,236
354,196,-4,4,236
350,200,-4,4,236
346,204,-4,4,236
342,208,-4,4,236
338,212,-4,4,236
334,216,-4,4,236
330,220,-4,4,236
326,224,-4,4,236
322,228,-4,4,236
318,232,-4,4,236
314,236,-4,4,236
310,240,-4,4,236
306,244,-4,4,236
302,248,-4,4,236
298,252,-4,4,236
294,256,-4,4,236
290,260,-4,4,236
286,264,-4,4,236
282,268,-4,4,236
278,272,-4,4,236
274,276,-4,4,236
270,280,-4,4,236
266,284,-4,4,236
262,288,-4,4,236
258,292,-4,4,236
254,296,-4,4,236
250,300,-4,4,236
246,304,-4,4,236
242,308,-4,4,236
238,312,-4,4,236
234,316,-4,4,236
230,320,-4,4,236
226,324,-4,4,236
222,328,-4,4,236
218,332,-4,4,236
214,336,-4,4,236
210,340,-4,4,236
206,344,-4,4,236
202,348,-4,4,236
198,352,-4,4,236
194,356,-4,4,236
190,360,-4,4,236
186,364,-4,4,236
182,368,-4,4,236
178,372,-4,4,236
174,376,-4,4,236
170,380,-4,4,236
166,384,-4,4,236
162,388,-4,4,236
158,392,-4,4,236
154,396,-4,4,236
150,400,-4,4,236
146,404,-4,4,236
142,408,-4,4,236
138,412,-4,4,236
134,416,-4,4,236
130,420,-4,4,236
126,424,-4,4,236
122,428,-4,4,236
118,432,-4,4,236
114,436,-4,4,236
110,440,-4,4,236
106,444,-4,4,236
102,448,-4,4,236
98,452,-4,4,236
94,456,-4,4,236
90,460,-4,4,236
86,464,-4,4,236
82,468,-4,4,236
78,472,-4,4,236
74,476,-4,4,236
70,480,-4,4,236
66,484,-4,4,236
62,488,-4,4,236
58,492,-4,4,236
54,496,-4,4,236
50,500,-4,4,236
46,504,-4,4,236
42,508,-4,4,236
38,512,-4,4,236
34,516,-4,4,236
30,520,-4,4,236
26,524,-4,4,236
22,528,-4,4,236
26,532,4,4,236
30,536,4,4,236
34,540,4,4,236
38,544,4,4,236
42,548,4,4,236
46,552,4,4,236
50,556,4,4,236
54,560,4,4,236
58,564,4,4,236
62,568,4,4,236
66,572,4,4,236
70,576,4,4,236
74,580,4,4,236
78,576,4,-4,236
82,572,4,-4,236
86,568,4,-4,236
90,564,4,-4,236
94,560,4,-4,236
98,556,4,-4,236
102,552,4,-4,236
106,548,4,-4,236
110,544,4,-4,236
114,540,4,-4,236
118,536,4,-4,236
122,532,4,-4,236
126,528,4,-4,236
130,524,4,-4,236
134,520,4,-4,236
138,516,4,-4,236
142,512,4,-4,236
146,508,4,-4,236
150,504,4,-4,236
154,500,4,-4,236
158,496,4,-4,236
162,492,4,-4,236
166,488,4,-4,236
170,484,4,-4,236
174,480,4,-4,236
178,476,4,-4,236
182,472,4,-4,236
186,468,4,-4,236
190,464,4,-4,236
194,460,4,-4,236
198,456,4,-4,236
202,452,4,-4,236
206,448,4,-4,236
210,444,4,-4,236
214,440,4,-4,236
218,436,4,-4,236
222,432,4,-4,236
226,428,4,-4,236
230,424,4,-4,236
234,420,4,-4,236
238,416,4,-4,236
242,412,4,-4,236
246,408,4,-4,236
250,404,4,-4,236
254,400,4,-4,236
258,396,4,-4,236
262,392,4,-4,236
266,388,4,-4,236
270,384,4,-4,236
274,380,4,-4,236
278,376,4,-4,236
282,372,4,-4,236
286,368,4,-4,236
290,364,4,-4,236
294,360,4,-4,236
298,356,4,-4,236
302,352,4,-4,236
306,348,4,-4,236
310,344,4,-4,236
314,340,4,-4,236
318,336,4,-4,236
322,332,4,-4,236
326,328,4,-4,236
330,324,4,-4,236
334,320,4,-4,236
338,316,4,-4,236
342,312,4,-4,237
346,308,4,-4,237
350,304,4,-4,237
354,300,4,-4,237
358,296,4,-4,237
362,292,4,-4,237
366,288,4,-4,237
370,284,4,-4,237
374,280,4,-4,237
378,276,4,-4,237
382,272,4,-4,237
386,268,4,-4,237
390,264,4,-4,237
394,260,4,-4,237
398,256,4,-4,237
402,252,4,-4,237
406,248,4,-4,237
410,244,4,-4,237
414,240,4,-4,235
418,236,4,-4,234
422,232,4,-4,233
426,228,4,-4,232
430,224,4,-4,230
434,220,4,-4,229
438,216,4,-4,228
442,212,4,-4,226
446,208,4,-4,225
450,204,4,-4,223
454,200,4,-4,222
458,196,4,-4,220
462,192,4,-4,218
466,188,4,-4,217
470,184,4,-4,214
474,180,4,-4,212
478,176,4,-4,210
482,172,4,-4,208
486,168,4,-4,207
490,164,4,-4,206
494,160,4,-4,204
498,156,4,-4,203
502,152,4,-4,202
506,148,4,-4,200
510,144,4,-4,198
514,140,4,-4,196
518,136,4,-4,193
522,132,4,-4,191
526,128,4,-4,189
530,124,4,-4,187
534,120,4,-4,185
538,116,4,-4,183
542,112,4,-4,181
546,108,4,-4,179
550,104,4,-4,176
554,100,4,-4,173
558,96,4,-4,171
562,92,4,-4,169
566,88,4,-4,165
570,84,4,-4,163
574,80,4,-4,160
578,76,4,-4,157
582,72,4,-4,155
586,68,4,-4,152
590,64,4,-4,150
594,60,4,-4,148
598,56,4,-4,144
602,52,4,-4,141
606,48,4,-4,138
610,44,4,-4,136
614,40,4,-4,134
618,36,4,-4,132
622,32,4,-4,129
626,28,4,-4,128
630,24,4,-4,125
634,20,4,-4,123
638,24,4,4,122
642,28,4,4,121
646,32,4,4,120
650,36,4,4,118
654,40,4,4,117
658,44,4,4,116
662,48,4,4,114
666,52,4,4,113
670,56,4,4,112
674,60,4,4,110
678,64,4,4,109
682,68,4,4,109
686,72,4,4,109
690,76,4,4,108
694,80,4,4,108
698,84,4,4,108
702,88,4,4,108
706,92,4,4,108
710,96,4,4,108
714,100,4,4,108
718,104,4,4,108
722,108,4,4,108
726,112,4,4,108
730,116,4,4,109
734,120,4,4,110
738,124,4,4,111
742,128,4,4,112
746,132,4,4,113
750,136,4,4,115
754,140,4,4,117
758,144,4,4,119
762,148,4,4,120
766,152,4,4,123
770,156,4,4,123
770,156,-4,4,124
766,160,-4,4,126
762,164,-4,4,127
758,168,-4,4,127
754,172,-4,4,128
750,176,-4,4,128
746,180,-4,4,128
742,184,-4,4,128
738,188,-4,4,129
734,192,-4,4,129
730,196,-4,4,129
726,200,-4,4,129
722,204,-4,4,129
718,208,-4,4,129
714,212,-4,4,129
710,216,-4,4,129
706,220,-4,4,129
702,224,-4,4,130
698,228,-4,4,131
694,232,-4,4,131
690,236,-4,4,132
686,240,-4,4,132
682,244,-4,4,133
678,248,-4,4,134
674,252,-4,4,135
670,256,-4,4,136
666,260,-4,4,137
662,264,-4,4,139
658,268,-4,4,141
654,272,-4,4,147
650,276,-4,4,150
646,280,-4,4,152
642,284,-4,4,156
638,288,-4,4,158
634,292,-4,4,160
630,296,-4,4,162
626,300,-4,4,164
622,304,-4,4,167
618,308,-4,4,168
614,312,-4,4,169
610,316,-4,4,171
606,320,-4,4,173
602,324,-4,4,177
598,328,-4,4,179
594,332,-4,4,182
590,336,-4,4,184
586,340,-4,4,185
582,344,-4,4,187
578,348,-4,4,189
574,352,-4,4,192
570,356,-4,4,195
566,360,-4,4,198
562,364,-4,4,201
558,368,-4,4,204
554,372,-4,4,207
550,376,-4,4,210
546,380,-4,4,213
542,384,-4,4,216
538,388,-4,4,219
534,392,-4,4,222
530,396,-4,4,223
526,400,-4,4,226
522,404,-4,4,230
518,408,-4,4,233
514,412,-4,4,236
510,416,-4,4,238
506,420,-4,4,240
502,424,-4,4,243
498,428,-4,4,245
494,432,-4,4,250
490,436,-4,4,251
486,440,-4,4,251
482,444,-4,4,251
478,448,-4,4,251
474,452,-4,4,251
470,456,-4,4,251
466,460,-4,4,251
462,464,-4,4,251
458,468,-4,4,251
454,472,-4,4,251
450,476,-4,4,251
446,480,-4,4,251
442,484,-4,4,251
438,488,-4,4,251
434,492,-4,4,251
430,496,-4,4,251
426,500,-4,4,251
422,504,-4,4,251
418,508,-4,4,251
414,512,-4,4,251
410,516,-4,4,251
406,520,-4,4,251
402,524,-4,4,251
398,528,-4,4,251
394,532,-4,4,251
390,536,-4,4,251
386,540,-4,4,251
382,544,-4,4,251
378,548,-4,4,251
374,552,-4,4,251
370,556,-4,4,251
366,560,-4,4,251
362,564,-4,4,251
358,568,-4,4,251
354,572,-4,4,251
350,576,-4,4,251
346,580,-4,4,251
342,576,-4,-4,251
338,572,-4,-4,251
334,568,-4,-4,251
330,564,-4,-4,251
326,560,-4,-4,251
322,556,-4,-4,251
318,552,-4,-4,251
314,548,-4,-4,251
310,544,-4,-4,251
306,540,-4,-4,251
302,536,-4,-4,251
298,532,-4,-4,251
294,528,-4,-4,251
290,524,-4,-4,251
286,520,-4,-4,251
282,516,-4,-4,251
278,512,-4,-4,251
274,508,-4,-4,251
270,504,-4,-4,251
266,500,-4,-4,251
262,496,-4,-4,251
258,492,-4,-4,251
254,488,-4,-4,251
250,484,-4,-4,251
246,480,-4,-4,251
242,476,-4,-4,251
238,472,-4,-4,251
234,468,-4,-4,251
230,464,-4,-4,251
226,460,-4,-4,251
222,456,-4,-4,251
218,452,-4,-4,251
214,448,-4,-4,251
210,444,-4,-4,251
206,440,-4,-4,251
202,436,-4,-4,251
198,432,-4,-4,251
194,428,-4,-4,251
190,424,-4,-4,251
186,420,-4,-4,251
182,416,-4,-4,251
178,412,-4,-4,251
174,408,-4,-4,251
170,404,-4,-4,251
166,400,-4,-4,251
162,396,-4,-4,251
158,392,-4,-4,251
154,388,-4,-4,251
150,384,-4,-4,251
146,380,-4,-4,251
142,376,-4,-4,251
138,372,-4,-4,251
134,368,-4,-4,251
130,364,-4,-4,251
126,360,-4,-4,251
122,356,-4,-4,251
118,352,-4,-4,251
114,348,-4,-4,251
110,344,-4,-4,251
106,340,-4,-4,251
102,336,-4,-4,251
98,332,-4,-4,251
94,328,-4,-4,251
90,324,-4,-4,251
86,320,-4,-4,251
82,316,-4,-4,251
78,312,-4,-4,251
74,308,-4,-4,251
70,304,-4,-4,251
66,300,-4,-4,251
62,296,-4,-4,251
58,292,-4,-4,251
54,288,-4,-4,251
50,284,-4,-4,251
46,280,-4,-4,251
42,276,-4,-4,251
38,272,-4,-4,251
34,268,-4,-4,251
30,264,-4,-4,251
26,260,-4,-4,251
22,256,-4,-4,251
26,252,4,-4,251
30,248,4,-4,251
34,244,4,-4,251
38,240,4,-4,251
42,236,4,-4,251
46,232,4,-4,251
50,228,4,-4,251
54,224,4,-4,251
58,220,4,-4,251
62,216,4,-4,251
66,212,4,-4,251
70,208,4,-4,251
74,204,4,-4,251
78,200,4,-4,251
82,196,4,-4,251
86,192,4,-4,251
90,188,4,-4,251
94,184,4,-4,251
98,180,4,-4,251
102,176,4,-4,251
106,172,4,-4,251
110,168,4,-4,251
114,164,4,-4,251
118,160,4,-4,251
122,156,4,-4,251
126,152,4,-4,251
130,148,4,-4,251
134,144,4,-4,251
138,140,4,-4,251
142,136,4,-4,251
146,132,4,-4,251
150,128,4,-4,251
154,124,4,-4,251
158,120,4,-4,251
162,116,4,-4,251
166,112,4,-4,251
170,108,4,-4,251
174,104,4,-4,251
178,100,4,-4,251
182,96,4,-4,251
186,92,4,-4,251
190,88,4,-4,251
194,84,4,-4,251
198,80,4,-4,251
202,76,4,-4,251
206,72,4,-4,251
210,68,4,-4,251
214,64,4,-4,251
218,60,4,-4,251
222,56,4,-4,251
226,52,4,-4,251
230,48,4,-4,251
234,44,4,-4,251
238,40,4,-4,251
242,36,4,-4,251
246,32,4,-4,251
250,28,4,-4,251
254,24,4,-4,251
258,20,4,-4,251
262,24,4,4,251
266,28,4,4,251
270,32,4,4,251
274,36,4,4,251
278,40,4,4,251
282,44,4,4,251
286,48,4,4,251
290,52,4,4,251
294,56,4,4,251
298,60,4,4,251
302,64,4,4,251
306,68,4,4,251
310,72,4,4,251
314,76,4,4,251
318,80,4,4,251
322,84,4,4,251
326,88,4,4,251
330,92,4,4,251
334,96,4,4,251
338,100,4,4,251
342,104,4,4,251
346,108,4,4,251
350,112,4,4,251
354,116,4,4,251
358,120,4,4,251
362,124,4,4,251
366,128,4,4,251
370,132,4,4,251
374,136,4,4,251
378,140,4,4,251
382,144,4,4,253
386,148,4,4,253
390,152,4,4,255
394,156,4,4,256
398,160,4,4,257
402,164,4,4,259
406,168,4,4,261
410,172,4,4,263
414,176,4,4,264
418,180,4,4,265
422,184,4,4,266
426,188,4,4,268
430,192,4,4,271
434,196,4,4,272
438,200,4,4,274
442,204,4,4,276
446,208,4,4,278
450,212,4,4,279
454,216,4,4,281
458,220,4,4,282
462,224,4,4,283
466,228,4,4,286
470,232,4,4,288
474,236,4,4,292
478,240,4,4,295
482,244,4,4,299
486,248,4,4,302
490,252,4,4,304
494,256,4,4,306
498,260,4,4,309
502,264,4,4,311
506,268,4,4,314
510,272,4,4,317
514,276,4,4,320
518,280,4,4,324
522,284,4,4,328
526,288,4,4,332
530,292,4,4,335
534,296,4,4,337
538,300,4,4,341
542,304,4,4,343
546,308,4,4,348
550,312,4,4,352
554,316,4,4,356
558,320,4,4,358
562,324,4,4,360
566,328,4,4,363
570,332,4,4,365
574,336,4,4,367
578,340,4,4,370
582,344,4,4,371
586,348,4,4,373
590,352,4,4,375
594,356,4,4,377
598,360,4,4,379
602,364,4,4,380
606,368,4,4,382
610,372,4,4,385
614,376,4,4,387
618,380,4,4,389
622,384,4,4,391
626,388,4,4,392
630,392,4,4,395
634,396,4,4,396
638,400,4,4,397
642,404,4,4,400
646,408,4,4,402
650,412,4,4,404
654,416,4,4,405
658,420,4,4,412
662,424,4,4,416
666,428,4,4,420
670,432,4,4,422
674,436,4,4,424
678,440,4,4,427
682,444,4,4,430
686,448,4,4,435
690,452,4,4,438
694,456,4,4,440
698,460,4,4,443
702,464,4,4,444
706,468,4,4,452
710,472,4,4,457
714,476,4,4,464
718,480,4,4,467
722,484,4,4,468
726,488,4,4,468
730,492,4,4,468
734,496,4,4,468
738,500,4,4,469
742,504,4,4,470
746,508,4,4,471
750,512,4,4,472
754,516,4,4,472
758,520,4,4,476
762,524,4,4,479
766,528,4,4,481
770,532,4,4,482
770,532,-4,4,482
766,536,-4,4,482
762,540,-4,4,482
758,544,-4,4,482
754,548,-4,4,482
750,552,-4,4,482
746,556,-4,4,482
742,560,-4,4,482
738,564,-4,4,482
734,568,-4,4,482
730,572,-4,4,482
726,576,-4,4,482
722,580,-4,4,482
718,576,-4,-4,482
714,572,-4,-4,482
710,568,-4,-4,482
706,564,-4,-4,482
702,560,-4,-4,482
698,556,-4,-4,481
694,552,-4,-4,481
690,548,-4,-4,480
686,544,-4,-4,478
682,540,-4,-4,477
678,536,-4,-4,476
674,532,-4,-4,475
670,528,-4,-4,473
666,524,-4,-4,472
662,520,-4,-4,470
658,516,-4,-4,468
654,512,-4,-4,467
650,508,-4,-4,465
646,504,-4,-4,464
642,500,-4,-4,461
638,496,-4,-4,460
634,492,-4,-4,458
630,488,-4,-4,456
626,484,-4,-4,455
622,480,-4,-4,453
618,476,-4,-4,452
614,472,-4,-4,449
610,468,-4,-4,447
606,464,-4,-4,445
602,460,-4,-4,443
598,456,-4,-4,440
594,452,-4,-4,438
590,448,-4,-4,433
586,444,-4,-4,426
582,440,-4,-4,420
578,436,-4,-4,418
574,432,-4,-4,415
570,428,-4,-4,412
566,424,-4,-4,411
562,420,-4,-4,407
558,416,-4,-4,404
554,412,-4,-4,399
550,408,-4,-4,396
546,404,-4,-4,394
542,400,-4,-4,392
538,396,-4,-4,388
534,392,-4,-4,385
530,388,-4,-4,383
526,384,-4,-4,381
522,380,-4,-4,379
518,376,-4,-4,378
514,372,-4,-4,377
510,368,-4,-4,376
506,364,-4,-4,374
502,360,-4,-4,374
498,356,-4,-4,373
494,352,-4,-4,373
490,348,-4,-4,371
486,344,-4,-4,370
482,340,-4,-4,369
478,336,-4,-4,367
474,332,-4,-4,366
470,328,-4,-4,365
466,324,-4,-4,364
462,320,-4,-4,362
458,316,-4,-4,361
454,312,-4,-4,358
450,308,-4,-4,357
446,304,-4,-4,356
442,300,-4,-4,354
438,296,-4,-4,352
434,292,-4,-4,350
430,288,-4,-4,349
426,284,-4,-4,348
422,280,-4,-4,346
418,276,-4,-4,345
414,272,-4,-4,344
410,268,-4,-4,342
406,264,-4,-4,341
402,260,-4,-4,340
398,256,-4,-4,339
394,252,-4,-4,338
390,248,-4,-4,336
386,244,-4,-4,335
382,240,-4,-4,334
378,236,-4,-4,333
374,232,-4,-4,331
370,228,-4,-4,329
366,224,-4,-4,328
362,220,-4,-4,325
358,216,-4,-4,324
354,212,-4,-4,322
350,208,-4,-4,321
346,204,-4,-4,320
342,200,-4,-4,319
338,196,-4,-4,316
334,192,-4,-4,315
330,188,-4,-4,314
326,184,-4,-4,313
322,180,-4,-4,312
318,176,-4,-4,312
314,172,-4,-4,312
310,168,-4,-4,312
306,164,-4,-4,312
302,160,-4,-4,312
298,156,-4,-4,312
294,152,-4,-4,312
290,148,-4,-4,312
286,144,-4,-4,312
282,140,-4,-4,312
278,136,-4,-4,312
274,132,-4,-4,312
270,128,-4,-4,312
266,124,-4,-4,312
262,120,-4,-4,312
258,116,-4,-4,312
254,112,-4,-4,312
250,108,-4,-4,312
246,104,-4,-4,312
242,100,-4,-4,312
238,96,-4,-4,312
234,92,-4,-4,312
230,88,-4,-4,312
226,84,-4,-4,312
222,80,-4,-4,312
218,76,-4,-4,312
214,72,-4,-4,312
210,68,-4,-4,312
206,64,-4,-4,312
202,60,-4,-4,312
198,56,-4,-4,312
194,52,-4,-4,312
190,48,-4,-4,312
186,44,-4,-4,312
182,40,-4,-4,312
178,36,-4,-4,309
174,32,-4,-4,307
170,28,-4,-4,306
166,24,-4,-4,306
162,20,-4,-4,305
158,24,-4,4,304
154,28,-4,4,303
150,32,-4,4,303
146,36,-4,4,303
142,40,-4,4,303
138,44,-4,4,303
134,48,-4,4,303
130,52,-4,4,303
126,56,-4,4,303
122,60,-4,4,303
118,64,-4,4,303
114,68,-4,4,303
110,72,-4,4,303
106,76,-4,4,303
102,80,-4,4,303
98,84,-4,4,303
94,88,-4,4,303
90,92,-4,4,303
86,96,-4,4,303
82,100,-4,4,303
78,104,-4,4,303
74,108,-4,4,303
70,112,-4,4,303
66,116,-4,4,303
62,120,-4,4,303
58,124,-4,4,303
54,128,-4,4,303
50,132,-4,4,303
46,136,-4,4,303
42,140,-4,4,303
38,144,-4,4,303
34,148,-4,4,303
30,152,-4,4,303
26,156,-4,4,303
22,160,-4,4,303
26,164,4,4,303
30,168,4,4,303
34,172,4,4,303
38,176,4,4,303
42,180,4,4,303
46,184,4,4,303
50,188,4,4,303
54,192,4,4,303
58,196,4,4,303
62,200,4,4,303
66,204,4,4,303
70,208,4,4,303
74,212,4,4,303
78,216,4,4,303
82,220,4,4,303
86,224,4,4,303
90,228,4,4,303
94,232,4,4,303
98,236,4,4,303
102,240,4,4,303
106,244,4,4,303
110,248,4,4,303
114,252,4,4,303
118,256,4,4,303
122,260,4,4,303
126,264,4,4,303
130,268,4,4,303
134,272,4,4,303
138,276,4,4,303
142,280,4,4,303
146,284,4,4,303
150,288,4,4,303
154,292,4,4,303
158,296,4,4,303
162,300,4,4,303
166,304,4,4,303
170,308,4,4,303
174,312,4,4,303
178,316,4,4,303
182,320,4,4,303
186,324,4,4,303
190,328,4,4,303
194,332,4,4,303
198,336,4,4,303
202,340,4,4,303
206,344,4,4,303
210,348,4,4,303
214,352,4,4,303
218,356,4,4,303
222,360,4,4,303
226,364,4,4,303
230,368,4,4,303
234,372,4,4,303
238,376,4,4,303
242,380,4,4,303
246,384,4,4,303
250,388,4,4,303
254,392,4,4,303
258,396,4,4,303
262,400,4,4,303
266,404,4,4,303
270,408,4,4,303
274,412,4,4,303
278,416,4,4,303
282,420,4,4,303
286,424,4,4,303
290,428,4,4,303
294,432,4,4,303
298,436,4,4,303
302,440,4,4,303
306,444,4,4,303
310,448,4,4,303
314,452,4,4,303
318,456,4,4,303
322,460,4,4,303
326,464,4,4,303
330,468,4,4,303
334,472,4,4,303
338,476,4,4,303
342,480,4,4,303
346,484,4,4,303
350,488,4,4,303
354,492,4,4,303
358,496,4,4,303
362,500,4,4,303
366,504,4,4,303
370,508,4,4,303
374,512,4,4,303
378,516,4,4,303
382,520,4,4,303
386,524,4,4,303
390,528,4,4,303
394,532,4,4,303
398,536,4,4,303
402,540,4,4,303
406,544,4,4,303
410,548,4,4,303
414,552,4,4,303
418,556,4,4,303
422,560,4,4,303
426,564,4,4,303
430,568,4,4,303
434,572,4,4,303
438,576,4,4,303
442,580,4,4,303
446,576,4,-4,303
450,572,4,-4,303
454,568,4,-4,303
458,564,4,-4,303
462,560,4,-4,303
466,556,4,-4,303
470,552,4,-4,303
474,548,4,-4,303
478,544,4,-4,303
482,540,4,-4,303
486,536,4,-4,303
490,532,4,-4,303
494,528,4,-4,303
498,524,4,-4,303
502,520,4,-4,303
506,516,4,-4,303
510,512,4,-4,303
514,508,4,-4,303
518,504,4,-4,303
522,500,4,-4,303
526,496,4,-4,303
530,492,4,-4,303
534,488,4,-4,303
538,484,4,-4,303
542,480,4,-4,303
546,476,4,-4,303
550,472,4,-4,303
554,468,4,-4,303
558,464,4,-4,303
562,460,4,-4,303
566,456,4,-4,303
570,452,4,-4,303
574,448,4,-4,303
578,444,4,-4,302
582,440,4,-4,302
586,436,4,-4,302
590,432,4,-4,302
594,428,4,-4,302
598,424,4,-4,300
602,420,4,-4,300
606,416,4,-4,299
610,412,4,-4,299
614,408,4,-4,299
